NU_INSCRICAO,NU_NOTA_MT
e43b3be95a5a9179c73e5b5fa0e56a3df1603c77,487.24260000000027
4d488d7073ac347275200ae32a51711bcd02afdc,442.73599999999993
d311e97d7f0d58ad6989d84724823655565d71a7,487.101600000001
ac0d980a0c34e3a4aadb587145cfc061ffe18481,411.70460000000026
ff63156e45c659f10e1353c75610a3d4d1d5ab18,424.85630000000026
,493.84949999999856
e50b29c963b6d69b0e61968b6258f32abbb7f294,471.9829999999997
a13340ac17856d0142d2ae499938d89891e8b019,731.2510000000007
c812369981a0fe8c2c188ce5ece4a3e09e9d4039,444.80630000000053
ddae524a901986af95a6f968911f4fe10a1314b0,414.50079999999934
,711.6515000000006
,429.7164
085204a06b7e7733d436301b4e205e67912350a2,449.86829999999935
83797d1bf8140346397218425aef1b72c0976645,463.81399999999917
a05e81a0c237e756cfd95a9d46c7190e17bca596,489.1547999999996
51a9cc25fc70bc7c41392f6e87b34112d5eab471,431.8476000000005
d0090b05a2653447578c8a82000c8a0d48175670,502.64300000000225
56c985d1dde932b77969703cecd82ad30fe42914,433.9254000000001
193d6e2ffd9eef392ec716659fdc23fac1d33116,486.2686999999999
71edcb6d78fbeb0509dab5efc8829fd557014af7,410.1661000000002
bb4ec0a4a66bea29328f27b05364af97a510cee0,491.8178000000004
8e6c319400800b218957a303350718efb973ea9c,496.89729999999935
,609.6381999999998
,519.3840999999998
,500.03720000000186
,469.71389999999997
62ff4567eed9dbbc77520b29825c43acb97c4bfd,435.4658000000003
76f4bd882da18961986d93e1bdfe2a2762e72af2,549.4962000000002
,752.654399999999
6a116bac93936e67788904c666d69fed02a72a0e,505.68490000000014
551d242608cca916b68554dd52926ac1fe622122,419.1798999999996
,473.4817999999999
6aa3e17c6bc83770c3d592e90f353c4be9fc0351,491.6836
,457.6336
,505.73839999999916
dfcec8071e189e24919822f22287ef0a0bc81386,462.2033999999992
88e671d571a8db540f7ce8724a5b841d8dcbfecc,629.7670999999996
7ee531e6fbb5ba260c3e4a0d428d55d503113e4b,487.6986999999994
d707bb21ea251e17f041c5ea8023aad7a24396fd,415.89979999999986
ef45345bb0b4a09db3155554390d1e2557609f42,464.8812000000008
8f0333d18936dba93abae9516251762a690a76d2,451.2416000000006
,558.0036999999996
,438.5642000000004
b9f47d6949e5ba59c957e1e00fd80585f50293e8,500.3025999999995
,466.8625999999994
4bacc9a0f16d3241892e0b898da16ff2b7ec6930,559.306699999999
505b45f607e646d9e390d32c3c11d4395a14b409,441.98499999999973
6c02912f351de7a84dcbc68aa622520ef2c40f0b,528.7815000000005
,449.91160000000053
,415.1065999999997
54276226cd7702d18400870b3962b2ce4b20d175,465.45330000000115
9efc17958d1537e4f9208def7247264edd30cee7,504.8794000000005
a70a0c34d7b25af69134c15cd03b4e517c888b4b,455.23710000000113
8bc2e5e17c24713e2160cf694cb7beb794cd704f,444.1271999999992
c783511b0d8f3c4979b925ef479b06a2d18684d3,441.3824999999996
,460.47959999999983
9f62bf62797fd75c90c77d288cf4fcf0d5b60bc9,410.63360000000057
0cee37077eb6a423d052323ea0deecebd51652f8,453.37469999999973
,441.46119999999974
,468.3013999999996
19c25266ec728a33a700f7cebc55f1448c370dbb,479.83589999999936
,439.60540000000066
c5531d2aa3fd138c8299965f439e41b537f651be,446.8213999999993
bef153124bfcc2ea04c1a5c6600dcabe1a706e95,610.3497999999996
,443.00780000000066
911882553e7600785185458e060737fc743906c6,659.0442000000002
,453.6650999999992
,428.3115000000001
79315b89adb4e53276af59042771ceb81447020b,569.8356999999988
40515e4d7e55b8b0c5d9e59c97270735d94629a2,415.0520000000001
f9e5ded4a55baba43219704c50f4951176ae5f86,407.74040000000093
78f0e8c308b8b48c6c1a537070647da6f5740177,422.44920000000013
02c111e501fd009c58948226c189da8000b6fc70,440.47060000000016
64b4038332016bb152a9b00df056f5729818e21f,434.6194000000002
38ae8c3d97f3d32957fbc666bf9ae82dc785ba04,575.514400000001
5c378b023c3836ce7110247108b52a8e954d598f,427.66859999999974
,577.5836999999995
a4fdf2c550ee57562833e8bea6ef573283e2f322,545.1990000000002
41f00df481bbaa9a288fc8d83ebe024d1ed1176e,428.51059999999995
3a7a864b97d0b6ccf58c6b995100a3a6b0ec94e3,471.0803000000007
859a7c3966999ba2d1fc4ed84e2fe4470b8cf795,445.66859999999986
e71aabde890247e81e5a8be5f620cc9c0d0ccdee,472.5304000000004
568c7baa099d6c9183ec4cb664bffbdc984a50c5,477.9549999999997
,438.1555999999987
b3efbaf38594d11da966cdf6867dedb2c0678db8,457.84190000000007
2dd3dd83210e8f80016107dc4face5ea65596f1b,429.73420000000027
f2ea0e27d9b9ce79c4da6d45791961feb1eda1ba,640.5831999999996
834dbfc0f334a9f715cb93673aa16f0c6a1d2c08,462.7657999999999
8925301dd87421e7c9e4eb2b35f5aab4de77fb1e,486.4242999999997
b0b5d64b5b3abcd1341741d6a335a34938934160,659.9060999999989
,448.8653999999998
704fb62bd0b6566f9dde47a1474323f5c0696c28,434.61000000000047
,415.9118000000006
1089167bde18f546a38bf32e537d0532d2eb6115,454.0510000000006
19e22e9c8981169ddad3e56e68bc150a43f7a950,481.778400000001
,454.89659999999986
9ae5b1b7578f527337aca1c61cbc9e3221dbe6b6,469.06819999999965
e70776594f34315ec283b3c808440351850df0a8,446.00419999999957
6c48ad600a8846f96fe841e70b29e8526027957c,485.41760000000085
,420.5396000000003
b74495dc73b8170e08569f50c37ef54f06cf5457,441.44889999999833
f4884b8499d061014beab58fc163df48c2c884fb,493.3640000000011
c60b5edc405d33d60582ba9939bfb23b2b25b583,452.522799999999
275dbf5782d8cb4d2b444ef0a80782d9edef9307,473.82340000000073
664d87f57ae3dbeef8615f9d75471b4d41806ce5,530.0206999999988
fcbb70ca92286a3f10f6bb090135b4a5adbc3f11,452.08390000000026
8a4391abc79c64a13e60c6aaeaf2e8e494d3aea4,558.5557999999994
6faaaa082369061d6b6a99e1d3ad05736a7c34ed,445.8208000000007
5c7fae8660523d891ca0136a22cdfc9e3f2d9a0c,465.99560000000014
16be20b88a8268b954347612af7ab37636359355,452.3375999999987
0afec8105321cc0f9a0324bfc8412407aeb0b393,410.43399999999997
eef7db7d8b77abe94e29524778a1aa8ff76df781,435.10119999999887
8bbd77d56ec15ba40e5ac404c0bc94869ec363cf,491.69819999999925
c345a8209383cc6f3ece2e7c40dc0f4091420b39,638.3795000000005
a509da1742da36cc89290f268031173d6c02dc63,417.5665999999988
eee31941c9a15ef27896aa58eb1e86cb52740dc5,440.1501999999999
0fcd8afefcf47d60b9fb87b7521cadf8ced9be57,454.41830000000016
d433e6e4eca847b81f68148f22ba6304a1350c70,568.8730000000005
,502.79700000000116
,544.2472999999999
,473.53300000000036
1a476aa7e8ab945d9f2c3bdf6dd5c6b7d6da4505,420.59979999999905
bd5d26e62cd45b5ce64868e1beab4778d709fc64,414.87090000000023
87ebc93894abd910eab0ebb1910c974c21468d12,483.87780000000134
c262a749861b72aa3c15f3afc4059d196e3067f0,526.601100000001
ca1a2641c7176e90d72daaf11be5736933644641,482.6517000000003
486eb8747ea4f246bc82e9df7508909e9723facf,467.01069999999856
5b5b113b2598a9b93ccce2777256dd0c6f080145,487.3227999999987
,422.1068999999992
,787.9521999999996
4bb1c7999ea707d5631d3aef3a80177c4adbd4e8,455.0784
,418.96820000000037
,598.8822000000006
aefe10e88b12c2db5e2c4042ec84d542afa34436,516.7116
,480.08960000000013
b5c4d4cdb7181da0e31484c1643ace6ea9b9ccb7,583.1849999999998
,489.2230000000009
82f87f999ef9eb885376eb293c98e0d24c1c0775,463.7310000000006
ee671c65a415061b593dcdb6dfb69fdd3f0f3949,418.8611999999986
88c869a5bb6c1f4e707fb69493e05a22dd92114c,447.29390000000075
8c9da57e0c252738518df22422079bd0e9532ddc,580.4749000000007
a02d6a43329d2e80023cf23da55028036280c246,452.7125000000012
414195dc869c8936aabfd92e01dcccf05b5286c4,440.68479999999965
,419.44709999999935
bf1729d377b6b22a3136785945ddaed39871db12,460.81400000000053
f6479bca2217f6dda8957b89a8b52527c921c89c,424.8205000000001
,516.3246
,426.9188000000002
1564df692d0a64c7dc1587cb6ecf5e973143b102,484.71159999999946
,490.40179999999964
66374f3a36a6304383a3aed56d7b8d38edb872a7,441.88880000000063
968113765be995587d313248ca74216603daac3e,464.3355999999998
52699793d55f39152ffc16d30cb0b732face85e2,437.4721000000003
,483.5528000000002
c7822ff4e20895ca953fb3fe71b6ad4078b6281b,521.9212000000002
10c86fae9c84a9f8ac0e5b6f1b872b2e97928b8d,470.6893999999995
c80548ba80dc06fe7f952b6d46a541477d0ec65b,595.9673999999981
4aa241d9be745d5e47e3a8a0c1d606c9878a91df,474.85259999999965
873db9c4af614a98c8177a08dc9dbc8391e2a5cc,658.2153000000011
03a871e40ccef4f1d570b9cf27afb27ab6d1f35a,440.16719999999924
5ea6829f84323da79bcc652c24a82e2374af1a98,443.95039999999955
33e69bb3800fd41adb461fb6b2247145345634c1,427.0357999999999
59635391444e7d9e0b8521e30e01f8926fe28204,426.64379999999994
d932d1f79cc2f378bb062e12e4b20a8a59bc63d8,529.217100000001
559672741efc90bf174f3cd83609d9de577e0dea,427.49220000000037
,483.9051999999991
556802f575493ba712ede7a5f9659201f60c5043,425.2853999999999
7aee63d569743515ffe766e3feacef8ad7714270,477.252400000001
cfd0bc5f5968e253b16d7a48a39328b7d143efa6,560.8609999999998
96a358cc3423af4a6d6c0798a1d11b863367a612,493.5363999999983
e7cfbcd18b8d3896bbe80fa618467f11c1e5c119,475.4080000000006
a49b010075be6ea1fbe200b3a4482f8db22935bb,534.2846000000006
aa783515ff738d23f6adae631cbf51ab58fae5b7,420.3456000000007
,515.7050000000011
c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d,416.1235000000006
510862ea3b620d1546ec1de5bd0747e9814c03b1,473.5213000000014
5465919b4d336bbe836eff75f4b5938eafdb863f,489.1975999999996
,416.1414
,475.52740000000097
,425.9710000000005
,576.6011999999994
,592.0171999999995
,466.8479
,469.46739999999926
,616.9468999999987
171b73d1f977fa036496f24235246fe1d4b908b1,430.31380000000024
,507.3644
36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0,419.5406000000003
,492.16080000000085
0a7114f2651f9950f6b26403af84850cdfa6952e,453.7225999999992
2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,562.5995000000013
,444.84419999999983
,503.3625000000009
,427.2166999999989
a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,465.02360000000004
17588b6e96d3879ea23c2ca570e0836cd993ee07,421.7930999999995
dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,437.57180000000074
c5baf118bd7fba6fe5b151a3808e0a086a70a612,521.7586
,481.98720000000066
,445.04809999999964
77afc294bc91231448719e84c2172a01a8b14de6,421.5549999999994
,422.9884000000003
,478.97259999999994
f42ba849a8b102e802c1d4eb6471114bdf2c92ca,431.8917000000001
0e0f3edd6942644821f3a524324257f3a073ca2a,510.43119999999925
23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,408.4795000000005
f276df735911779a1ff5d835bcaf6d214d3effcb,405.86
20b09a8ae57394e6cad0a2dbe1e436fb41430166,458.47980000000035
298bcba6ae69f6f7d31a68dfce32acd5b1420b65,426.0262000000006
6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,491.96400000000017
f948ef2230e786ef593c7c4a86e47620453ae8cc,551.7861999999994
eeecb5149ff0cbf59351b2a42b5d71814fee6158,452.618200000001
ac2e0816e652cf5260cb45260a9db9a29833b15a,451.74889999999976
,511.9018000000004
1a9819a1016e7e93f904c44fc6941801552e27fb,484.58679999999947
2a13cec7699aceeeddef567b3cf896c1e9365cab,502.6623000000005
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,434.9974000000005
a3d09f8b1233436ca38409f8c2127f3a57049cb3,440.4712000000006
2a289379a56b3fccb4f825808cb8cb62e3464de4,540.8797000000001
14a62b2ff36bc2ba66fcb6b4a2401359866b1435,530.7669999999999
f1f40995a03ec646ede76673c4058d4286ee5d86,466.15250000000043
ea4d2f256b094b4414574ea67320c3e2204fac10,502.16980000000007
205142cfb5053b476483020f0128e68d0ff66a4f,476.1316000000005
974537a130b3e5947e0d114c2624859b10affa6e,439.1618
511409d7b89bbdc33908a9f7d8a88281725d30f7,419.03399999999954
2fffc2354ce66a2749250070ce91113dfb3d29eb,865.3526000000004
8ae80d6ac3e2828514467c5b6388ea1619ef001c,502.88399999999825
,463.3691999999995
f5187e928a06df7f5893dad371d369addd05a751,424.7837000000012
e366080005222df476c35a67b0e008005e41916b,566.3168000000002
,461.78780000000006
,451.5986999999995
4eddf63f1894597b6fccb444d0b3af2fda07408f,518.3264999999998
98ed70e91cd47bada7c7e04874e67081b9c0a0fb,481.2853999999997
49350b0634798bde6649569eca496786e5d1bce7,451.4506
e046ad101fdafcc2bff2938bc966371938895165,645.3117000000011
,459.7865999999998
722d97009100f6a48bafc0d06bf27c4df3d9d0c3,580.5756000000001
,494.28110000000066
9b674f2aa793e02aa4cc1014cdf367ecb60b3553,449.85280000000085
803162024415686a9cdd15cbce5ab265be727de1,488.6808000000011
18c31ee038a03d960fff336e75fda48d49c13152,662.7193000000007
2f4d0ba8b7960ef522a09e027c2e6b6205497075,471.3742000000001
,469.4610000000001
,500.4995999999996
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,447.5649000000005
1e6a6af52a2b0f254f198fc26312b8c47261aeba,470.6571000000003
188cde61038965b9bc1c874f7d81f3fd7c3815f0,417.04320000000047
6a2aa4caed6c6be94439dcd364528079b131287a,530.0317000000008
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,497.5873999999997
,450.0693999999997
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,458.57319999999993
,497.54799999999994
,413.12360000000035
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,445.2767000000002
92d49b237a1812dc06948114e9d1ed2ef1b46768,445.4083000000007
7a48ae2165b2829894c952ab60838a7af20168e0,483.3198999999999
1ad51bbf7c21c610b0ac548d521f32e674fb524f,501.4152000000005
,447.1761000000001
835ce6032947fb96ecde73b33b6caf66ae4e556d,422.48649999999935
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,569.1009999999998
425f9cc3da2ba9f7456741f422840246688bbda8,451.2772999999993
b6e88ccc0391dece267c4d9b48c44490903b46b4,461.11230000000035
d7629981932ce24db6a7b5b517fb45a596617b38,449.96319999999963
310c3f8dd45384575fa7e50214be3bdef8544d34,433.4808000000003
53d44c22cf452cc8853c229cf25fa07a2abf1f28,422.3922000000003
13eccb901c037133fe76ecbbed58904572ff2775,454.09799999999944
,441.3224000000003
,470.3818000000007
abc18711518dabe7e3a5b7baa7de479630772981,419.8422000000004
,697.6301000000016
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,558.196600000001
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,411.41850000000056
,435.35460000000035
cfacab7dac22d85fa964377ea32b4be78a3b648e,464.2529000000005
,493.163099999999
dafda14a14ae17b06457a9c751ca709641fa2a43,435.3097000000003
e254342fabb9a77fb9d3e975a61a3e30928adfda,415.67309999999924
,435.9824999999997
,432.902500000001
2983370b79c09bf78418e4335e0884bb926a5fb0,459.8537000000007
0807d301b8c5484c9bace1f909f1e76b8656c91e,532.2665999999992
4816f04ccbaa1e4b65de8f216a428e1a35cec252,554.6076000000004
00ad5d5600298c70d3a4511ef2e84a483bb22c86,488.29939999999965
7b807ff1f62f5e196af28f0b495c359dccba903e,420.04930000000013
3827e819a620d8f9a085c22cea412b1865aed0c7,543.3031000000005
8f8c6bc5499c24cda37005caa310b7207d7801ed,504.80599999999924
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,540.6100999999986
da2d48a8443b76c28d3073a76005e912d2e152b4,446.32840000000067
3e5fa0fda2258366ec6de455735875bd7a86e30a,440.6459999999993
9d8fbcca019a71a67c870dce2de462a019da9c69,479.0104000000009
3dfe82e880147acb09c7170075a65b923c53b6d0,425.8244
,425.89139999999975
,447.54960000000034
17a85e2166e19b1993126fbff01206beae738a06,427.75620000000083
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,442.1372000000012
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,558.3209000000004
,470.34989999999897
,444.18999999999943
0ebc697a57f14982a84f3eec580484644f6c000a,474.638599999999
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,481.5127999999995
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,467.20450000000056
446ced3e5fde8d61781304cb4e9e9fe131628a50,444.7176000000016
8e02a8d2104547a599667b38312691bd19b3bb05,465.5012000000004
e490a4b077b1d2750db453b48f6ad43a55cbedcb,439.84320000000093
e4c9df4005db1531039b317e86eaaeac4b06c4fe,421.6979999999982
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,587.5116999999991
281fdf12804aeed37efddf06d2f156149fa25757,414.59569999999917
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,459.4800000000003
87fdb4510def669e4fa6434518d67d253058d250,693.1357000000002
e1e7281374350c1d8823d83d22a4f29aafada269,490.93620000000027
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,453.3379000000001
6769b690480fee480998f11ab1791b1ac6ea398f,457.1938000000004
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,417.8620999999996
,509.7473999999996
,765.9265999999993
ba2f1709027e9bf363be7f6de512132f7d4af757,475.71010000000007
,581.3113000000009
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,477.66729999999774
,691.7061999999997
6e91321e228d6d4dd87f9730a6551d72b33931ee,536.7119999999995
1e48758bf7f8af48969afa1e56ffee66f92f41d2,610.9807999999998
78ce05c90219380972197a06065cfb5a684f8b86,450.5579000000009
,754.9459999999982
d1937748cc2c90942de393c34c2255137c803eb2,556.0065000000009
c133dc2945c16fb60ae37db0bc7743959f3da3d8,540.597199999999
83fa6da48f33782c6dcc3ff3a64a94022221df13,455.03139999999985
d26a47079931199956f0b05bd3dcae4a0273459d,777.8783999999988
,428.80759999999947
d302df44c6e15373315852331ebd3b6dbbb4f2cc,533.560700000001
7c75c93b5545fdd9e5beb09c956a693548424643,456.7376000000005
85850927c26adce658c878c72674532ff1355a0a,479.41319999999956
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,638.6769000000023
ffbae0ca9e948254b873fc862b12fe39957058e3,504.54280000000034
,480.22149999999937
,512.0120999999998
b96064b65630b4832f20c47ce3b7ed5f9be9a052,434.7948999999998
f15ba67882369b617b42295b716c82d8e5af5c70,470.2725999999994
4231b98f39f34149443bd70a4ccef54336a925b1,521.4766000000002
f35249833d1bebb70b5fa6345904cb0e3f222600,425.5556000000005
407d69d21909f9944c6ae17a2a3266993b2a5846,497.3201999999996
,469.9713999999996
e4af0fe1eece28c3316bdb5f7859e0555d816adb,449.20909999999935
01ece8c37e9e349da24020b3a914426b212bf893,736.9988000000003
e2340afbf8f44e672546d21c55a7f16918540ae5,451.5156000000004
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,443.67739999999895
fa6c1cf41ff915d405e1f65f10f564a117baba9d,522.1563000000009
95b67d2b35b0e9d32ffa518017824bb909f823ff,519.1509999999998
,534.5427999999994
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,436.56190000000026
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,608.7116999999996
,444.05679999999893
e764e0c5d6420b20733cd195050ece92813088a8,524.8525999999991
5885904584fd96c4b81b1c7dba12d3069f1279e7,453.75419999999934
f3d828523fb53b206d38e0d6c383dcb8386fff06,460.4292999999999
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,490.8548
d93f82953b232e32f09c49980023a6dd5190f82e,424.5004000000007
ebb32cf7d8b122a5dabd41723d31d834147b0944,445.0575999999994
,414.8661000000006
7ede2e4d7b38337e9819adbcd29f493efaf1422f,445.16560000000055
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,756.9331999999969
,421.15490000000113
4c655a6be04f11039d8691c84f32a127aa31302b,558.0352000000017
9b11807d3cd299ae7c4673b996efde237367869f,429.2911000000001
,432.3663000000012
e8f1b07f87537cb6dfa1ad1427023dc333615908,415.1337999999992
,474.2946000000001
,444.4106000000007
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,522.7114999999985
ef18490c7eb36b305d531c27369096537d08755f,717.5871000000008
c69a7ad481dacbef32e5b399675ec26c653c0983,544.4727000000001
,428.0229999999998
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,469.6986
f97331e59feafd161d011018f9c74fba1fae199f,442.0131999999996
58aa87c8d62f7e274075e201f0321699b63a2449,485.32739999999905
,461.74299999999886
,445.13809999999967
c098d4843d7e2c6f092659d6c7e856561e1bf965,467.26620000000025
69b82b274c4e45630e076443ad0f92022d55f561,500.7316999999997
88c09b0e47df70ac2a800ee9356c07c149e47965,470.6123000000001
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,567.4461000000006
130552305b1d235736ead954f3a39a31a5e26a85,439.11459999999886
,445.79880000000065
,462.9142000000005
38a2d03c567e15017340fc668151031745829f6f,478.61219999999975
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,427.70740000000023
f34367830fcea24bed44531a21723c743aa23388,650.1370000000003
,439.2367000000011
2947711097206170cb5cfcad8b3264e7d46cf84b,570.6034000000002
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,426.45720000000017
4236bab9aa4fda581822d73b2673e18173259236,482.15980000000087
8b74ecf4de459564720217586afd122cdd9a8dc7,534.7383999999994
3159104a8cb51f88391d02e5679c7b8164e3cf3c,446.5365999999999
,514.2879999999998
ea71616417d91e7c2de90e3cc7e429379b8cf720,418.1604000000007
b88b2ecdda851269372c7abd185d062a7e6d2c06,466.97739999999914
,448.5316
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,445.30480000000125
,425.68840000000023
,477.9325999999991
d945f52c48de4820b70d2ff189e79d3533d6ad19,502.20399999999853
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,432.1442999999998
52feee56c52b89353482d8ff79596da74721397d,443.2978000000004
4e18ab8ae4fd83938f5494798f508d5367cac2d2,496.5464999999993
,510.75770000000114
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,517.787900000001
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,400.20439999999974
54ff102165b4e93fac3b1f5da7f71819da23748e,410.56300000000005
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,570.1967999999993
2d5560d6dbef33600be60952b3aca292c59ea7b0,426.54100000000017
980beb6549cdfb6c50c021ebac3193ab8a767283,478.84839999999986
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,554.3734000000005
976c956801b752be72d06bf859a82f6f8d81f125,555.7711
,487.7907000000004
18f200b076c037a10fa275ac170a70490f5dfbb2,673.1421000000014
,436.91890000000024
,442.4451
cee30066639835f12782e9590849ca897ac1b171,412.9288999999997
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,486.7630999999991
0181d96df3733bc40c221a488d453f150d34d829,578.6144000000008
c9d8c520f64aa59e3b241482268d5071698514b7,527.3428000000011
e4429cb4643af3638695f52912a9594f6bb5254a,402.3280000000005
,530.7920000000004
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,429.23050000000035
23aa1ab1064be4febd0b0e54f239176bac13d4a2,416.1356000000002
813c8241c45c9baf7cc1ecae80a0690059c3d99f,537.5875999999998
27ab51f4028992f4d54134a73a8bf348d9d8474a,550.1977999999995
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,484.4371999999993
4b213cf1f92a34b91d49d99d859efe8a2914694d,454.0722999999997
63393ce3741aba030985130fbdc82348bc5c964a,453.1366999999998
a0844cd384bb27f263b50028a152e1aea6f3041b,485.47079999999943
,515.8038000000007
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,520.3513999999998
,499.7855999999995
d0acd5258d606e92178448427c5c8b15ab1b4fc8,424.7626
,461.58220000000085
97b06064bbe6f8ef5c82aad4c36edd13027bd276,438.88580000000076
,483.9797000000002
,554.9542000000012
51e6eb7de613c8b30620286f5c0f462e81001120,452.647
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,690.2801000000009
72fb4a27711b359a6195f60a1ecd7e363180e008,527.5279
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,447.1877999999997
39d2bd056fe559e69df7f1ee9598823180c8f7e6,446.4865000000004
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,624.3061000000002
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,652.5103999999983
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,461.22839999999906
4a514b8fa6795dcd5e14ecd1c907d540244f637a,441.90809999999993
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,524.7372000000004
13377ed3698676358403b48d0eda8c7ee1d6aecc,439.3320000000009
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,627.5994000000007
,519.6149000000003
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,442.2318000000003
,596.1178000000015
ffd73716669770ef69fb5db55c040b4bf9ca8876,442.296599999999
d4348ecffd6bcf2240a87e2894b44b060871b4a8,593.612200000001
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,465.63230000000016
20b0239ad3768ac025647a4114172ab3732b56cb,479.5851000000006
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,452.5885000000007
,590.9810000000001
df2acc0d65eae18026825eea094d5860a7596d0b,470.3945000000002
,446.8208000000001
,546.3716000000004
,469.7867
450cca333151ec503717ae505d19a34e1eb101ba,459.9482000000005
,426.9276
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,436.75020000000046
,457.3301999999996
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,499.4571999999999
77b19663f69d3e984be73a22a31d776e7c04c45c,459.3511999999989
,430.5115000000003
54da87b25a92c3b2315e1a6120398c2712416a14,409.4049999999994
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,503.3655000000001
,421.4597000000002
,549.9702
,625.5678
6583c26f055db28ad39587d7222d4bb841e8ea67,431.5180999999995
db9fdf021693e9620c80ed9a4d414557fd6d19f5,441.65120000000087
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,466.22039999999976
a16fec7d39e6888925c45547f002554482b7cdec,453.5190000000012
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,449.10660000000007
422706a8f501b893c3afcf0568ed96d27e48c23e,517.085799999999
,570.7087000000004
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,521.5954000000005
,457.6404000000005
57b58443cda566f5cf3bd4e500b8623eb9709975,430.3412999999991
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,480.6305999999993
,591.8262000000009
e19c44f83bbd09c6a4225663c603f66d32b8edb6,463.5724999999996
,426.37099999999964
,461.95939999999996
8c000f24fa59f6853dd3934d184bed253ad81c40,543.0830000000002
,633.3067000000002
,443.4596000000002
92d26d442aa39811a925e409313c2155c70bd207,470.7875000000006
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,416.7304000000005
,579.464399999999
e0046f52481512ec10030f695dd3d56c14963819,448.2684000000007
4c3d0438add4c03cb81a25c5eee309226aa28053,509.7672000000004
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,639.1436
,435.6422999999993
0ae9567502f385d06a8367de33e93952a2ab70c0,546.946699999999
69d2ddc8bdf8d604a71a2752b116907482329a27,457.4243999999997
a1203344dc3ac6e15e54db1b21423904cdd91800,480.90359999999964
c759ad904d22197f1cf3b5ef9e41ee1609513cea,465.8265999999994
9c116780cc06704304d288d079076f160a17e16e,478.4644000000009
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,441.5318
